id,age,gender,race,driving_experience,education,income,vehicle_ownership,vehicle_year,married,children,postal_code,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,credit_scores,annual_mileages,monthly_mileages
126096,40-64,female,majority,0-9y,university,high,True,before 2015,True,True,21217,sedan,0,0,0,True,79.25948132091347,0.5894011677961919,5000.0,416.66666666666674
777893,26-39,male,majority,10-19y,high school,medium,True,after 2015,False,True,10238,sedan,4,1,3,False,62.73289350906779,0.4658956886530882,11697.003206900365,974.750267241697
963043,26-39,female,majority,10-19y,high school,very low,True,before 2015,False,False,10238,sedan,0,0,2,False,75.02657639388423,0.4406622750365697,12000.0,1000.0
147362,16-25,female,majority,0-9y,high school,very low,True,before 2015,False,False,10238,sedan,0,0,0,True,15.204856742449179,0.3443427869982636,17000.0,1416.666666666667
941328,26-39,female,majority,10-19y,high school,low,True,after 2015,False,False,10238,sedan,1,0,1,False,45.832359458757544,0.3758981606207664,13000.0,1083.3333333333333
428377,40-64,male,majority,20-29y,none,medium,True,before 2015,True,True,10238,sedan,3,0,1,False,35.12193873487809,0.5341854066381309,10000.0,833.3333333333335
300461,40-64,female,majority,20-29y,none,medium,True,before 2015,False,False,10238,sedan,2,0,0,False,9.37765262570165,0.5199374755302306,13000.0,1083.3333333333333
249053,40-64,female,majority,0-9y,university,high,True,after 2015,False,True,32765,sedan,0,0,0,False,48.6130485214924,0.6122110138477542,6000.0,500.0
21746,40-64,female,majority,20-29y,high school,medium,True,before 2015,True,True,10238,sedan,1,0,0,False,92.07396503426355,0.4524536326300834,12000.0,1000.0
280133,40-64,female,majority,20-29y,university,high,False,before 2015,True,True,10238,sedan,1,2,0,False,4.005911905069448,0.5632326874189856,11000.0,916.6666666666665
334193,26-39,male,majority,10-19y,high school,medium,True,before 2015,False,False,10238,sedan,1,0,0,False,29.146091349379393,0.515812809602791,10000.0,833.3333333333335
602208,65+,female,majority,0-9y,high school,high,True,after 2015,True,True,32765,sedan,0,0,0,False,20.754093620570345,0.6188603877430212,11697.003206900365,974.750267241697
634309,26-39,male,majority,10-19y,none,low,True,before 2015,True,True,10238,sedan,4,0,4,True,23.814665366569628,0.2072769053354858,11697.003206900365,974.750267241697
90227,26-39,female,majority,0-9y,high school,very low,True,before 2015,False,True,32765,sedan,0,0,0,False,90.84345518793751,0.3093748058864526,11000.0,916.6666666666665
706833,16-25,male,majority,0-9y,none,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,46.80690542342902,0.515812809602791,13000.0,1083.3333333333333
697129,40-64,male,majority,0-9y,high school,medium,True,before 2015,False,False,10238,sedan,0,0,0,True,46.62994129398189,0.5127685822149168,15000.0,1250.0
185905,26-39,male,majority,10-19y,high school,very low,True,before 2015,False,True,10238,sedan,1,0,1,False,76.05756424552823,0.4480598377541555,15000.0,1250.0
235880,40-64,male,majority,20-29y,university,high,True,after 2015,True,True,32765,sedan,7,3,1,False,15.44922040049258,0.5837447823245655,7000.0,583.3333333333334
193311,26-39,female,majority,10-19y,high school,high,False,before 2015,True,True,10238,sedan,2,0,0,False,48.72653541000507,0.4619364619995056,9000.0,750.0
302006,26-39,female,majority,10-19y,high school,high,True,before 2015,True,True,10238,sedan,2,0,0,False,42.99852141210597,0.614557827125036,9000.0,750.0
449353,16-25,female,majority,0-9y,none,very low,True,before 2015,False,False,10238,sedan,0,0,0,True,59.69106905466561,0.3484416080159446,18000.0,1500.0
158794,16-25,male,majority,0-9y,high school,medium,True,before 2015,True,True,32765,sedan,0,0,0,True,99.95577032504384,0.4379113324577937,16000.0,1333.3333333333333
161694,16-25,female,majority,0-9y,high school,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,76.9448894082047,0.4129767799268769,17000.0,1416.666666666667
888859,40-64,male,majority,20-29y,university,high,True,after 2015,True,False,10238,sedan,3,0,1,False,39.78657030174272,0.4557132194752298,13000.0,1083.3333333333333
276362,40-64,male,majority,20-29y,none,medium,True,before 2015,True,False,10238,sedan,3,1,4,False,82.75530522740469,0.515812809602791,13000.0,1083.3333333333333
723998,26-39,male,majority,10-19y,high school,medium,True,before 2015,True,True,32765,sedan,4,1,0,True,17.070836331248017,0.4103206508687377,10000.0,833.3333333333335
599086,65+,male,minority,10-19y,university,high,True,after 2015,False,True,10238,sedan,0,0,0,False,3.0463686308960125,0.7512264246202771,16000.0,1333.3333333333333
118367,65+,female,majority,20-29y,university,high,True,after 2015,True,True,10238,sedan,1,1,4,False,20.444837246427305,0.5945300649371015,11697.003206900365,974.750267241697
597837,26-39,male,majority,10-19y,none,very low,True,before 2015,False,False,10238,sedan,1,2,3,False,34.041155611425964,0.3753076504602436,14000.0,1166.6666666666667
204181,65+,male,majority,20-29y,high school,high,True,after 2015,False,True,10238,sedan,3,0,6,False,51.05807574595599,0.6220425478140679,11000.0,916.6666666666665
357938,65+,female,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,2,0,1,False,61.512914054119975,0.7081143884739117,9000.0,750.0
648596,16-25,female,majority,0-9y,none,very low,True,before 2015,False,False,10238,sedan,0,0,0,False,91.06057172144216,0.542158167144009,18000.0,1500.0
658335,16-25,female,majority,0-9y,high school,medium,True,before 2015,True,False,10238,sedan,0,0,0,False,50.985400955045776,0.4768263725093603,13000.0,1083.3333333333333
386720,16-25,female,minority,0-9y,high school,low,False,before 2015,False,False,10238,sports car,0,0,0,True,50.12756446257293,0.4289344307831929,11000.0,916.6666666666665
209117,26-39,female,majority,10-19y,university,high,True,before 2015,True,True,92101,sedan,0,0,0,False,5.024300982298213,0.5836102270313487,11000.0,916.6666666666665
776288,26-39,male,majority,10-19y,university,medium,False,after 2015,True,True,10238,sedan,1,0,2,False,3.4911552656223814,0.4274735451571933,9000.0,750.0
310896,26-39,male,majority,10-19y,none,very low,False,before 2015,False,False,10238,sedan,0,0,2,True,55.11599619163721,0.3412134704538641,11000.0,916.6666666666665
237716,26-39,female,majority,0-9y,none,high,True,after 2015,True,True,10238,sedan,0,0,0,False,43.81786132483445,0.8194194033510579,11000.0,916.6666666666665
107578,16-25,female,majority,0-9y,high school,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,83.91803949802986,0.289760227971455,14000.0,1166.6666666666667
48440,26-39,male,majority,10-19y,none,very low,False,before 2015,True,True,32765,sedan,4,0,2,True,16.067958471184518,0.2672586416644495,7000.0,583.3333333333334
753750,26-39,male,majority,10-19y,university,medium,True,before 2015,False,True,32765,sedan,8,0,0,False,2.49716621170496,0.48166046022047704,11000.0,916.6666666666665
295280,65+,male,majority,0-9y,university,high,False,after 2015,True,True,10238,sedan,0,0,0,True,44.90387679301259,0.7342960185997135,10000.0,833.3333333333335
279812,40-64,male,majority,20-29y,university,high,True,before 2015,True,True,32765,sedan,4,5,6,False,23.74785567522575,0.6765079490117237,8000.0,666.6666666666666
180870,40-64,female,majority,20-29y,university,high,True,after 2015,True,True,10238,sedan,0,0,2,False,4.961437333883745,0.5915072906372144,11000.0,916.6666666666665
820484,65+,female,majority,30y+,high school,high,True,after 2015,True,True,10238,sedan,3,1,1,False,72.45982868476291,0.6690586847270685,14000.0,1166.6666666666667
965945,16-25,female,majority,0-9y,high school,very low,False,before 2015,False,False,32765,sedan,0,0,0,True,11.159299995724748,0.2993852450184929,11697.003206900365,974.750267241697
780787,26-39,female,majority,10-19y,university,high,True,after 2015,False,True,10238,sedan,0,2,3,False,60.83195000077717,0.6931513030630937,12000.0,1000.0
689196,16-25,male,majority,0-9y,high school,medium,False,before 2015,True,True,21217,sedan,0,0,0,True,28.104975016688915,0.636867176141497,13000.0,1083.3333333333333
352448,40-64,female,majority,20-29y,high school,low,True,before 2015,True,True,10238,sedan,3,0,2,False,17.3496050355022,0.6346275060849624,10000.0,833.3333333333335
359367,26-39,male,majority,10-19y,university,medium,True,before 2015,True,True,10238,sedan,1,0,1,False,37.97515229193175,0.5417905219674991,9000.0,750.0
540977,26-39,female,majority,10-19y,university,high,True,after 2015,False,True,10238,sedan,2,0,0,False,80.14457762229539,0.674254143860007,7000.0,583.3333333333334
660616,16-25,male,majority,0-9y,university,medium,True,before 2015,True,True,10238,sedan,0,0,0,False,39.209357690457274,0.3590617023108921,8000.0,666.6666666666666
180587,16-25,female,majority,0-9y,high school,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,75.07696492110557,0.360042878991249,17000.0,1416.666666666667
302978,40-64,female,majority,20-29y,university,high,True,after 2015,True,True,32765,sedan,4,0,1,False,12.548629679915068,0.7073807601666705,8000.0,666.6666666666666
842781,40-64,female,majority,20-29y,high school,high,True,before 2015,False,True,10238,sedan,3,0,1,False,77.2771419665079,0.7130791317570622,10000.0,833.3333333333335
346076,16-25,female,majority,0-9y,university,medium,True,before 2015,False,True,10238,sedan,0,0,0,True,23.693332490664865,0.5406161317274277,12000.0,1000.0
643847,65+,female,majority,30y+,high school,high,True,after 2015,False,True,32765,sedan,4,1,2,False,67.73931298888728,0.5605274566968791,10000.0,833.3333333333335
541183,26-39,female,majority,10-19y,high school,low,False,after 2015,False,True,10238,sedan,0,0,1,False,56.57815548409964,0.508515717330417,9000.0,750.0
81474,26-39,female,majority,0-9y,high school,medium,False,after 2015,True,True,10238,sedan,0,0,0,False,92.91447172116872,0.5891423791815076,10000.0,833.3333333333335
424219,26-39,male,majority,10-19y,high school,medium,False,before 2015,True,True,10238,sedan,1,0,5,False,38.732251797531404,0.5853603535113396,9000.0,750.0
464241,65+,male,majority,20-29y,high school,high,True,before 2015,True,True,10238,sports car,5,0,3,False,6.616518883444043,0.3317126596291948,10000.0,833.3333333333335
509238,40-64,female,majority,0-9y,high school,low,False,before 2015,False,True,32765,sedan,0,0,0,True,1.9155485551252904,0.5590702903683684,11000.0,916.6666666666665
56549,40-64,female,majority,20-29y,high school,high,True,before 2015,True,True,32765,sedan,5,0,0,False,82.68585609727529,0.5223910921912841,4000.0,333.3333333333333
896253,40-64,male,majority,20-29y,university,high,True,before 2015,False,False,32765,sedan,7,3,1,False,52.473563766143215,0.4360174612631199,11000.0,916.6666666666665
387154,40-64,male,majority,10-19y,high school,high,True,after 2015,True,True,32765,sports car,3,0,3,False,77.52440518349492,0.515812809602791,9000.0,750.0
696459,26-39,male,majority,10-19y,none,very low,True,before 2015,False,False,10238,sedan,0,0,0,False,23.442560001151467,0.1986688491150986,18000.0,1500.0
821082,65+,male,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,7,0,3,False,34.50837455132337,0.7404954552119138,10000.0,833.3333333333335
811607,26-39,male,majority,10-19y,high school,medium,True,before 2015,False,False,32765,sedan,2,0,2,True,3.0103872211318934,0.515812809602791,15000.0,1250.0
330576,26-39,male,minority,0-9y,none,high,True,after 2015,True,True,10238,sedan,0,0,0,False,96.14923245741122,0.4486733405374232,11000.0,916.6666666666665
397069,16-25,male,minority,0-9y,none,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,66.78679067008134,0.2474479455051233,11697.003206900365,974.750267241697
178343,65+,male,majority,30y+,none,low,True,before 2015,False,True,10238,sedan,3,2,4,False,93.32050877593063,0.3483040632933534,11000.0,916.6666666666665
249580,65+,female,majority,30y+,high school,high,True,after 2015,False,True,32765,sedan,2,1,0,False,26.549640742907233,0.6499923034488538,16000.0,1333.3333333333333
145134,40-64,female,minority,20-29y,university,high,True,before 2015,False,True,32765,sedan,1,0,2,False,61.14636112256608,0.5701310569787049,11697.003206900365,974.750267241697
191471,16-25,male,majority,0-9y,none,low,True,before 2015,True,True,10238,sedan,0,0,0,False,67.84999682926379,0.2304479256816975,11000.0,916.6666666666665
632202,16-25,male,majority,0-9y,university,medium,True,before 2015,False,False,10238,sedan,0,0,0,True,31.754970025758844,0.4173056835917697,13000.0,1083.3333333333333
707885,40-64,male,majority,20-29y,high school,low,True,before 2015,False,True,32765,sedan,5,0,1,False,84.81092350156301,0.456883464869468,13000.0,1083.3333333333333
562681,16-25,female,majority,0-9y,none,very low,True,before 2015,False,True,10238,sedan,0,0,0,True,94.71614629002478,0.3098342435792501,11000.0,916.6666666666665
665874,40-64,female,majority,20-29y,high school,low,False,before 2015,False,False,10238,sedan,2,0,2,False,88.48551176960044,0.5026192525671145,14000.0,1166.6666666666667
247689,16-25,female,majority,0-9y,none,very low,True,before 2015,False,False,10238,sports car,0,0,0,True,73.90669759393725,0.3039996361396223,19000.0,1583.333333333333
676033,65+,female,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,0,0,1,False,27.7464679724954,0.6064975567709211,9000.0,750.0
75865,26-39,male,majority,0-9y,high school,high,True,before 2015,True,False,10238,sedan,0,0,0,True,28.161604210563173,0.4822820482872847,9000.0,750.0
468798,40-64,female,majority,0-9y,university,high,True,after 2015,False,True,10238,sedan,0,0,0,False,96.33603204460381,0.515812809602791,13000.0,1083.3333333333333
816782,16-25,female,minority,0-9y,none,very low,True,before 2015,True,True,92101,sedan,0,0,0,False,1.0284495935692028,0.4264165088544689,10000.0,833.3333333333335
62050,16-25,female,majority,0-9y,high school,very low,True,before 2015,False,False,10238,sedan,0,0,0,False,71.60499732421445,0.3431036233243319,19000.0,1583.333333333333
349170,16-25,female,majority,0-9y,none,very low,False,before 2015,True,True,10238,sedan,0,0,0,True,70.62461625552622,0.49487834334464,3000.0,250.0
941549,65+,male,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,4,0,8,False,62.268954094979755,0.6919378536797907,11000.0,916.6666666666665
796795,65+,female,majority,30y+,high school,high,True,after 2015,True,True,10238,sedan,1,0,0,False,99.01088460868658,0.7265427548472954,14000.0,1166.6666666666667
151430,40-64,male,majority,20-29y,none,medium,True,after 2015,True,True,10238,sedan,2,1,3,False,31.18794357637252,0.6281965922296394,10000.0,833.3333333333335
646869,26-39,female,majority,0-9y,none,very low,False,after 2015,False,True,10238,sedan,0,0,0,True,33.997186379324816,0.515812809602791,16000.0,1333.3333333333333
10314,40-64,male,majority,0-9y,university,high,True,before 2015,True,True,10238,sedan,0,0,0,False,7.893940294655554,0.6383298810181021,10000.0,833.3333333333335
730682,26-39,male,majority,10-19y,none,low,False,before 2015,True,True,10238,sedan,1,0,3,True,44.279813654373754,0.5346391972409114,12000.0,1000.0
799204,65+,female,majority,20-29y,university,high,True,after 2015,True,True,10238,sedan,3,0,0,False,26.104852623484806,0.7087505588212191,8000.0,666.6666666666666
913410,26-39,female,majority,10-19y,none,low,True,before 2015,False,False,10238,sedan,2,0,0,False,34.338670217764424,0.2744498319563411,11000.0,916.6666666666665
272017,65+,male,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,4,0,5,False,83.45717902556277,0.48677813254442,13000.0,1083.3333333333333
673967,65+,male,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,4,1,6,False,93.54845135274955,0.515812809602791,7000.0,583.3333333333334
361193,16-25,male,majority,0-9y,high school,low,False,before 2015,False,False,92101,sedan,0,0,0,True,18.573307200518567,0.4609659013699166,15000.0,1250.0
985408,26-39,male,majority,10-19y,university,high,True,before 2015,False,True,32765,sedan,4,1,0,False,37.250893155346596,0.6468445561336958,10000.0,833.3333333333335
818226,26-39,female,majority,0-9y,high school,medium,False,before 2015,False,True,32765,sedan,0,0,0,False,92.8630562115394,0.4538684843293158,13000.0,1083.3333333333333
566667,65+,male,majority,30y+,none,high,False,before 2015,True,True,10238,sedan,1,0,6,False,6.180846068922262,0.6268903334367436,9000.0,750.0
412534,65+,female,majority,10-19y,high school,high,True,after 2015,True,True,10238,sedan,0,0,1,False,9.236052811137851,0.6748467584014937,9000.0,750.0
476601,40-64,female,majority,0-9y,high school,very low,False,before 2015,True,True,10238,sports car,0,0,0,False,16.279098920622936,0.41263478024781,9000.0,750.0
597023,40-64,female,majority,20-29y,university,high,True,after 2015,True,False,10238,sedan,1,1,3,False,59.521283412687474,0.611290601481709,15000.0,1250.0
659968,26-39,female,majority,10-19y,university,medium,True,before 2015,True,True,10238,sedan,0,0,1,False,15.047227100599748,0.4903003084993614,10000.0,833.3333333333335
147691,26-39,female,majority,0-9y,high school,low,False,before 2015,False,True,10238,sedan,0,0,0,True,96.80763814507335,0.4383659479708347,13000.0,1083.3333333333333
187139,16-25,male,majority,0-9y,none,very low,True,after 2015,False,True,10238,sedan,0,0,0,False,44.67145272585204,0.3813670253394419,12000.0,1000.0
362787,16-25,male,majority,0-9y,high school,low,True,before 2015,False,True,10238,sedan,0,0,0,False,50.151796035016645,0.3561375056534419,15000.0,1250.0
496060,40-64,male,majority,20-29y,high school,low,True,before 2015,False,True,10238,sedan,1,0,3,False,24.665861580540646,0.515812809602791,11697.003206900365,974.750267241697
429651,40-64,female,majority,20-29y,high school,medium,True,before 2015,True,True,10238,sedan,3,0,2,False,47.09602524347335,0.6897523024101888,10000.0,833.3333333333335
737832,65+,female,majority,20-29y,none,high,True,before 2015,True,True,10238,sedan,2,1,4,False,66.19136326370115,0.5217651206687128,12000.0,1000.0
272425,40-64,female,majority,10-19y,high school,high,True,before 2015,True,True,10238,sedan,1,0,2,False,75.11771369540428,0.5291784834170872,12000.0,1000.0
992804,40-64,female,minority,10-19y,none,very low,False,before 2015,False,True,10238,sedan,0,0,0,False,75.3868082709913,0.515812809602791,16000.0,1333.3333333333333
572861,16-25,female,majority,0-9y,none,very low,True,before 2015,True,False,10238,sedan,0,0,0,True,57.78911126940885,0.3003323425382041,14000.0,1166.6666666666667
39511,16-25,female,majority,0-9y,high school,low,True,before 2015,True,True,10238,sedan,0,0,0,True,90.43597749938571,0.48904495000647796,11000.0,916.6666666666665
806393,65+,male,minority,30y+,university,high,True,before 2015,False,True,10238,sedan,2,0,6,False,81.74078473061094,0.6194525598603691,13000.0,1083.3333333333333
74341,40-64,male,majority,0-9y,university,high,True,after 2015,True,True,10238,sedan,0,0,0,False,75.70481146986255,0.5713034864796575,9000.0,750.0
485651,26-39,male,majority,0-9y,university,high,True,before 2015,True,False,10238,sedan,0,0,0,False,5.560552168046062,0.6214746872866204,15000.0,1250.0
484203,65+,female,majority,30y+,high school,very low,False,before 2015,False,True,10238,sedan,2,1,2,False,0.6877962219649314,0.5220227607561476,14000.0,1166.6666666666667
394213,16-25,female,majority,0-9y,university,medium,False,after 2015,False,False,10238,sedan,0,0,0,True,21.2447277195473,0.7212331977911265,15000.0,1250.0
753743,26-39,female,majority,10-19y,high school,very low,False,before 2015,False,True,32765,sedan,0,0,1,True,66.35235939134522,0.3779425489679235,12000.0,1000.0
380555,65+,male,majority,10-19y,university,high,True,after 2015,False,False,10238,sedan,1,0,0,False,41.11974888825458,0.515812809602791,16000.0,1333.3333333333333
550799,40-64,female,majority,20-29y,university,high,True,before 2015,True,True,10238,sedan,1,1,5,False,40.24062592993117,0.5492032981558442,11000.0,916.6666666666665
217075,65+,female,majority,10-19y,high school,high,True,before 2015,True,False,10238,sedan,0,1,0,False,88.45868882296136,0.5859331602944396,11000.0,916.6666666666665
610450,40-64,male,majority,0-9y,high school,high,True,after 2015,True,True,10238,sedan,0,0,0,True,89.55628481318388,0.6369108567946822,11000.0,916.6666666666665
374367,40-64,female,majority,20-29y,university,high,True,before 2015,True,True,32765,sedan,5,1,2,False,90.91752640535856,0.6230590448522321,8000.0,666.6666666666666
641530,65+,male,majority,10-19y,none,high,True,after 2015,True,True,10238,sedan,2,0,0,False,31.38780765150273,0.6633930592226557,12000.0,1000.0
86754,40-64,male,majority,20-29y,university,high,True,before 2015,True,True,32765,sedan,6,4,1,False,69.10558127392618,0.4899924372348231,8000.0,666.6666666666666
840731,40-64,female,majority,20-29y,university,high,True,before 2015,True,True,10238,sedan,0,1,0,False,27.163318127436966,0.7377958624314571,11000.0,916.6666666666665
754339,65+,male,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,4,1,8,False,19.060983307444975,0.6185102473225245,10000.0,833.3333333333335
95931,26-39,female,majority,10-19y,high school,high,False,after 2015,True,False,92101,sedan,0,1,0,True,18.463245734736926,0.5208822009924479,11000.0,916.6666666666665
327644,65+,female,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,1,0,1,False,34.2107620863594,0.5688685430675894,10000.0,833.3333333333335
265061,26-39,male,majority,10-19y,university,medium,True,before 2015,True,False,92101,sports car,0,1,0,True,42.99576197798217,0.4426723177096776,10000.0,833.3333333333335
716227,16-25,male,majority,0-9y,university,low,True,before 2015,False,False,32765,sports car,0,0,0,True,83.09491710550684,0.2278898851303023,13000.0,1083.3333333333333
303542,16-25,male,majority,0-9y,none,very low,True,before 2015,False,False,10238,sedan,0,0,0,False,11.989109347271212,0.4300974940890192,16000.0,1333.3333333333333
102405,65+,female,majority,10-19y,university,high,True,before 2015,True,True,32765,sedan,2,0,1,False,73.49258473948942,0.5863557667356879,8000.0,666.6666666666666
460863,65+,female,majority,30y+,high school,high,True,before 2015,False,True,32765,sedan,16,0,1,False,53.14549141893053,0.6264517137380076,8000.0,666.6666666666666
823832,40-64,female,majority,20-29y,high school,medium,True,before 2015,False,False,10238,sedan,1,0,0,False,28.79453426759925,0.5439778428391174,14000.0,1166.6666666666667
208733,26-39,male,majority,10-19y,university,medium,True,after 2015,False,False,10238,sedan,2,0,0,False,49.28195845328246,0.4769572830617087,11697.003206900365,974.750267241697
945734,16-25,male,majority,0-9y,high school,low,False,before 2015,False,False,10238,sedan,0,0,0,True,29.994206977702266,0.3361848660197581,16000.0,1333.3333333333333
245306,16-25,male,majority,0-9y,university,high,True,before 2015,True,True,32765,sedan,0,0,0,False,59.6081955238306,0.608480093781135,9000.0,750.0
613989,26-39,male,majority,10-19y,high school,medium,False,after 2015,True,True,10238,sedan,1,1,1,True,43.38439228552443,0.4646762889805906,12000.0,1000.0
621464,65+,female,majority,30y+,high school,high,False,before 2015,True,True,10238,sedan,4,2,5,False,16.440552907887877,0.5579703352368941,10000.0,833.3333333333335
676084,40-64,female,majority,10-19y,university,high,True,after 2015,False,True,10238,sedan,1,0,0,False,11.658307455569673,0.6842442510124921,14000.0,1166.6666666666667
151587,26-39,male,majority,10-19y,university,low,False,before 2015,False,False,32765,sedan,0,0,0,True,54.66956820721302,0.5332127241455101,13000.0,1083.3333333333333
301838,26-39,female,majority,10-19y,high school,low,False,before 2015,False,False,10238,sedan,0,0,1,True,90.24130332861034,0.4294617799119659,16000.0,1333.3333333333333
226408,26-39,male,majority,10-19y,high school,medium,True,before 2015,True,False,10238,sedan,0,0,1,False,34.395768655768556,0.493597504370531,13000.0,1083.3333333333333
579201,65+,male,majority,30y+,university,high,True,before 2015,True,True,10238,sedan,9,2,11,False,73.30001072226231,0.6316163309947952,7000.0,583.3333333333334
76003,26-39,male,majority,10-19y,high school,low,False,before 2015,True,True,10238,sedan,3,1,2,False,65.86613549397671,0.3777435957147451,11697.003206900365,974.750267241697
775772,65+,female,majority,10-19y,high school,high,True,before 2015,True,True,10238,sedan,2,0,2,False,93.15549143094809,0.5152512634730513,11000.0,916.6666666666665
391867,40-64,male,majority,10-19y,high school,high,True,after 2015,True,True,10238,sedan,1,0,1,False,82.09810172991409,0.6365727892143006,10000.0,833.3333333333335
105389,26-39,female,majority,10-19y,none,low,True,before 2015,False,False,10238,sedan,1,0,0,False,56.660525890546296,0.3350076408868216,16000.0,1333.3333333333333
57461,16-25,male,majority,0-9y,high school,very low,True,before 2015,False,True,10238,sedan,0,0,0,False,65.70304982341074,0.178051021339576,12000.0,1000.0
842614,40-64,female,majority,20-29y,university,medium,False,after 2015,True,True,32765,sedan,3,0,2,False,89.83864665840349,0.5707619137316899,11697.003206900365,974.750267241697
876999,26-39,female,majority,0-9y,none,very low,False,before 2015,False,True,32765,sedan,0,0,0,True,39.95187845869348,0.3958739380079953,12000.0,1000.0
11666,26-39,female,majority,10-19y,high school,low,False,before 2015,False,False,32765,sedan,1,0,0,True,32.679470585777736,0.3883856803575157,13000.0,1083.3333333333333
528044,40-64,male,majority,20-29y,high school,high,True,after 2015,True,True,10238,sedan,2,0,1,False,1.081108363519634,0.6431578288259611,9000.0,750.0
851446,40-64,male,majority,20-29y,university,high,True,before 2015,True,True,32765,sedan,3,0,1,False,82.65510741914642,0.515812809602791,9000.0,750.0
666784,65+,male,majority,20-29y,high school,high,True,after 2015,True,True,32765,sedan,5,0,1,False,80.09807004033651,0.7282010425337404,9000.0,750.0
451963,65+,male,majority,30y+,high school,high,True,before 2015,True,True,10238,sedan,2,1,2,False,10.445451810015138,0.713619531907858,11000.0,916.6666666666665
832592,40-64,female,majority,20-29y,high school,medium,True,after 2015,False,True,10238,sedan,1,0,5,False,57.685738113270034,0.5261709046884722,12000.0,1000.0
469490,16-25,female,majority,0-9y,university,high,True,before 2015,False,False,32765,sedan,0,0,0,True,46.398169816688736,0.6632948509821023,15000.0,1250.0
379389,26-39,female,majority,0-9y,university,medium,True,before 2015,True,True,10238,sedan,0,0,0,False,11.870909550911147,0.515812809602791,9000.0,750.0
726757,40-64,female,majority,0-9y,university,high,True,after 2015,True,True,10238,sedan,0,0,0,False,98.05682270607237,0.5800585073921776,12000.0,1000.0
921368,26-39,male,majority,10-19y,none,very low,False,before 2015,False,True,10238,sedan,2,0,1,True,21.469588746335546,0.3702676695580816,9000.0,750.0
73961,16-25,female,majority,0-9y,high school,low,True,before 2015,False,False,32765,sedan,0,0,0,False,6.7234180090561155,0.3918469002457876,13000.0,1083.3333333333333
441403,26-39,male,majority,10-19y,high school,low,True,before 2015,True,False,32765,sedan,9,0,2,False,59.48473795019096,0.4727881902305562,7000.0,583.3333333333334
906536,26-39,male,majority,10-19y,university,low,False,before 2015,True,True,10238,sedan,2,0,1,True,73.88666771330327,0.5008680670175222,12000.0,1000.0
792208,26-39,female,majority,10-19y,university,high,True,after 2015,True,True,10238,sedan,0,0,2,False,3.2443446047186963,0.6284960662120435,11000.0,916.6666666666665
512935,26-39,male,majority,10-19y,high school,medium,False,before 2015,False,True,10238,sedan,1,0,3,True,65.87176387270222,0.5080698750595196,10000.0,833.3333333333335
709288,26-39,male,majority,10-19y,none,medium,True,before 2015,False,False,10238,sedan,0,0,2,True,53.229187595145454,0.4507150361003323,17000.0,1416.666666666667
853741,40-64,male,majority,20-29y,high school,medium,True,before 2015,True,True,32765,sedan,8,1,0,False,10.326500887504842,0.6463943250639713,10000.0,833.3333333333335
940061,16-25,female,minority,0-9y,high school,low,True,after 2015,True,False,10238,sedan,0,0,0,False,17.252387694636205,0.5357838703302212,12000.0,1000.0
414765,26-39,male,majority,0-9y,high school,very low,True,before 2015,False,False,10238,sedan,0,0,0,True,56.79742973160805,0.515812809602791,16000.0,1333.3333333333333
798631,26-39,female,majority,0-9y,university,high,False,before 2015,False,True,10238,sedan,0,0,0,True,29.63576135132884,0.5764420898857827,13000.0,1083.3333333333333
725524,65+,female,majority,30y+,high school,medium,True,before 2015,True,True,10238,sedan,5,0,1,False,93.83157286513159,0.5839628143132889,13000.0,1083.3333333333333
508867,40-64,male,minority,20-29y,university,high,True,after 2015,False,True,32765,sedan,6,1,1,False,81.87402294840507,0.5349072095995847,8000.0,666.6666666666666
653578,16-25,female,majority,0-9y,university,medium,False,before 2015,False,True,10238,sedan,0,0,0,False,98.35672065136629,0.4868132675107175,11697.003206900365,974.750267241697
95896,16-25,female,majority,0-9y,none,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,25.967083895041398,0.3512255882594314,14000.0,1166.6666666666667
117561,26-39,male,majority,10-19y,high school,low,True,before 2015,True,True,10238,sedan,1,0,1,False,96.9723632797977,0.4311091661465828,13000.0,1083.3333333333333
587659,40-64,male,majority,10-19y,university,medium,True,before 2015,False,True,10238,sedan,4,1,3,False,43.12338697915579,0.4705041616549497,9000.0,750.0
364265,16-25,female,minority,0-9y,high school,medium,True,after 2015,False,True,10238,sports car,0,0,0,False,34.751879531375465,0.5605136817904375,10000.0,833.3333333333335
503289,65+,female,majority,30y+,none,high,True,before 2015,True,False,32765,sedan,1,1,1,False,5.034952696935324,0.5984477801924861,14000.0,1166.6666666666667
