id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,monthly_mileage
998776,40-64,male,majority,0-9y,none,very low,0.2787200789506119,False,before 2015,True,True,10238,15000.0,sedan,0,0,0,False,86.7979626730903,1250.0
24843,16-25,male,majority,0-9y,high school,very low,0.3651767737128879,False,before 2015,False,True,10238,7000.0,sedan,0,0,0,True,58.3105757279898,583.3333333333334
290962,26-39,male,majority,0-9y,high school,medium,,False,before 2015,False,False,10238,14000.0,sedan,0,0,0,False,71.80141781270015,1166.6666666666667
601142,40-64,male,majority,0-9y,university,high,0.6854850623381209,True,before 2015,False,True,10238,11000.0,sedan,0,0,0,True,37.20435678122074,916.6666666666666
31026,26-39,male,majority,0-9y,none,very low,0.41215124533451,False,before 2015,False,True,10238,8000.0,sedan,0,0,0,True,9.244951703706661,666.6666666666666
67741,16-25,male,majority,0-9y,high school,very low,0.2991477099763047,True,before 2015,False,True,10238,13000.0,sedan,0,0,0,True,45.79002951270714,1083.3333333333333
800279,26-39,male,majority,10-19y,university,medium,0.6076688719748496,False,before 2015,False,False,10238,16000.0,sedan,3,1,0,True,39.44793908388575,1333.3333333333333
914799,65+,male,majority,30y+,high school,high,0.7387876516708358,True,after 2015,False,False,10238,13000.0,sedan,7,2,4,False,86.70601823789474,1083.3333333333333
600491,26-39,female,majority,10-19y,high school,low,0.4263980866133057,False,before 2015,False,True,10238,14000.0,sedan,0,0,0,False,24.399530235247223,1166.6666666666667
213761,16-25,female,majority,0-9y,high school,low,0.503454287259761,True,after 2015,False,False,10238,15000.0,sedan,0,0,0,False,96.6734227535108,1250.0
655686,26-39,female,majority,10-19y,high school,low,0.4891458193447778,True,before 2015,True,True,10238,10000.0,sedan,0,0,0,False,95.81381198044961,833.3333333333334
528944,40-64,male,majority,20-29y,university,high,0.7154070373943805,True,before 2015,True,True,10238,13000.0,sedan,4,0,2,False,24.76316430714387,1083.3333333333333
927765,26-39,female,majority,10-19y,none,very low,0.4777488822974931,True,before 2015,False,False,10238,16000.0,sedan,0,0,0,False,34.80519554773205,1333.3333333333333
702846,26-39,male,majority,0-9y,university,medium,0.6177591192465319,True,before 2015,False,False,10238,,sedan,0,0,0,True,89.55557408738851,
202838,40-64,female,minority,20-29y,high school,high,0.5500124561034115,True,after 2015,True,True,10238,,sedan,1,0,0,False,96.66222208961075,
472762,40-64,female,majority,20-29y,none,very low,,False,before 2015,True,True,10238,7000.0,sedan,0,0,2,False,44.3439102836044,583.3333333333334
75361,65+,male,majority,30y+,high school,high,0.6587101106094441,True,before 2015,True,True,10238,10000.0,sedan,4,0,1,False,32.099704564089784,833.3333333333334
977617,40-64,female,majority,20-29y,university,medium,0.7005592185702892,True,after 2015,True,True,21217,12000.0,sedan,2,0,0,True,52.6094013251542,1000.0
331884,65+,female,majority,20-29y,high school,high,0.6343871687986368,False,before 2015,True,True,32765,7000.0,sedan,0,0,1,True,68.77692063657348,583.3333333333334
715735,40-64,male,majority,10-19y,high school,low,0.1958165116504413,False,before 2015,False,True,32765,11000.0,sedan,0,0,2,True,27.34745153749798,916.6666666666666
125970,65+,male,majority,30y+,university,high,0.7936940171873031,True,before 2015,True,True,10238,10000.0,sedan,4,0,5,False,73.64731746190728,833.3333333333334
776573,65+,male,majority,10-19y,university,high,,True,before 2015,True,True,10238,11000.0,sedan,1,0,2,False,5.165735711464103,916.6666666666666
177683,26-39,male,majority,10-19y,university,medium,0.4510035325239147,True,before 2015,False,True,10238,,sedan,0,1,1,False,4.929449276441645,
995108,65+,female,minority,30y+,high school,medium,0.6762708328376787,False,before 2015,True,True,10238,8000.0,sedan,2,0,4,False,38.628770514554525,666.6666666666666
95244,26-39,male,majority,10-19y,high school,low,0.6361092160766116,False,before 2015,True,False,10238,15000.0,sedan,1,0,0,True,35.34731920607206,1250.0
763955,16-25,female,majority,0-9y,none,very low,,False,after 2015,False,True,10238,11000.0,sedan,0,0,0,False,31.56332153671523,916.6666666666666
531981,65+,female,majority,30y+,university,high,0.7060512035565447,True,before 2015,False,True,10238,13000.0,sedan,1,2,2,False,49.101976266891,1083.3333333333333
496724,26-39,male,majority,10-19y,university,high,0.6429664823693635,True,before 2015,False,False,10238,14000.0,sedan,0,0,0,False,32.07335823115712,1166.6666666666667
855986,26-39,male,majority,10-19y,none,very low,0.3617358619790349,False,after 2015,True,True,10238,10000.0,sedan,1,0,4,False,19.225791846809194,833.3333333333334
105163,40-64,male,majority,20-29y,none,low,,True,before 2015,True,True,32765,10000.0,sports car,5,0,1,False,30.946954908860093,833.3333333333334
94766,16-25,female,majority,0-9y,high school,low,0.356589005878555,False,before 2015,False,True,10238,14000.0,sedan,0,0,0,True,97.4904272810235,1166.6666666666667
792223,26-39,female,majority,10-19y,university,medium,0.4346641920198879,True,before 2015,True,True,32765,,sports car,3,0,1,False,41.11134169948486,
487130,65+,female,majority,30y+,high school,high,0.5556598158902323,False,before 2015,True,True,10238,7000.0,sedan,1,0,1,False,44.47127768583358,583.3333333333334
553435,26-39,male,majority,10-19y,high school,medium,0.5475625496114908,True,before 2015,True,False,10238,12000.0,sedan,1,1,1,False,57.654498995114004,1000.0
782647,16-25,male,majority,0-9y,high school,low,,True,before 2015,False,True,10238,,sedan,0,0,0,False,98.33407684142266,
537205,26-39,female,majority,10-19y,none,very low,0.2989742861548093,False,before 2015,False,True,10238,12000.0,sedan,0,0,1,False,24.160127643576303,1000.0
948344,26-39,male,majority,10-19y,university,low,,True,before 2015,False,True,32765,9000.0,sedan,4,1,3,False,68.12821105324338,750.0
648678,16-25,female,minority,0-9y,high school,very low,0.4364738411452333,True,before 2015,True,True,10238,12000.0,sedan,0,0,0,False,71.59846935417241,1000.0
726139,65+,female,majority,30y+,university,high,0.7103579999924677,True,before 2015,True,True,10238,13000.0,sedan,0,0,4,False,60.73244167930659,1083.3333333333333
920924,40-64,male,majority,20-29y,high school,medium,0.5679092438827685,True,before 2015,False,False,10238,18000.0,sedan,2,0,1,False,8.857833963664408,1500.0
668589,16-25,male,majority,0-9y,university,low,0.3309433924050565,True,before 2015,False,False,10238,15000.0,sedan,0,0,0,False,67.68722758275764,1250.0
34516,26-39,male,majority,10-19y,none,very low,0.2513881755026152,False,before 2015,False,False,10238,,sedan,0,0,0,True,6.409471103617548,
321160,65+,female,majority,0-9y,university,high,0.5945664258743222,True,after 2015,False,True,10238,13000.0,sports car,0,0,0,False,59.61426495498969,1083.3333333333333
537983,16-25,female,majority,0-9y,high school,low,0.3985080736592945,True,before 2015,True,False,10238,11000.0,sedan,0,0,0,False,73.95811772217426,916.6666666666666
494066,26-39,male,majority,10-19y,high school,low,0.3669961573638322,False,before 2015,True,False,10238,,sedan,1,0,4,True,21.096989061995043,
255774,40-64,female,majority,20-29y,none,medium,0.4101260599444145,True,before 2015,True,True,10238,11000.0,sedan,0,1,2,False,84.1622007542774,916.6666666666666
747616,26-39,female,majority,10-19y,high school,low,0.4301818574429716,True,before 2015,True,True,10238,13000.0,sedan,0,0,0,False,3.0353805533004263,1083.3333333333333
391939,40-64,male,majority,20-29y,high school,medium,0.5202800892709966,True,before 2015,True,True,32765,10000.0,sedan,6,0,0,False,84.3812863658306,833.3333333333334
527636,40-64,male,minority,20-29y,none,medium,0.4035809619252694,False,before 2015,False,True,32765,8000.0,sedan,7,0,1,True,46.032905064276505,666.6666666666666
20455,40-64,female,majority,10-19y,university,high,0.72851460888228,True,before 2015,True,True,32765,,sedan,1,0,0,False,21.75879399316445,
567014,40-64,male,majority,20-29y,university,high,0.6811059027128888,False,before 2015,True,True,10238,10000.0,sedan,5,2,3,False,13.3778144993968,833.3333333333334
76473,26-39,female,majority,0-9y,high school,high,0.5895362266658405,False,before 2015,True,False,32765,10000.0,sedan,0,0,0,False,95.33071675823726,833.3333333333334
110130,65+,female,majority,10-19y,high school,high,0.6571063914586049,True,before 2015,False,True,10238,,sedan,0,0,0,True,7.266558758115671,
629221,65+,male,majority,30y+,high school,high,0.7309096978663604,True,before 2015,True,True,10238,9000.0,sedan,7,0,4,False,19.909341993592566,750.0
489949,65+,female,majority,10-19y,high school,high,0.692112519652541,True,before 2015,True,True,10238,13000.0,sedan,0,0,0,False,34.7822347433046,1083.3333333333333
270914,16-25,female,majority,0-9y,high school,very low,,False,before 2015,False,False,10238,19000.0,sedan,0,0,0,True,62.023484896112045,1583.3333333333333
598852,26-39,male,majority,0-9y,high school,high,0.6139049982758503,True,before 2015,False,True,10238,10000.0,sedan,0,0,0,True,54.480108527609836,833.3333333333334
621643,40-64,male,majority,10-19y,high school,high,0.6206126651253843,True,before 2015,True,False,32765,10000.0,sedan,0,1,1,True,12.564349241231398,833.3333333333334
981429,26-39,female,majority,10-19y,high school,low,0.6097648959268609,True,before 2015,True,True,10238,8000.0,sedan,0,1,1,False,28.972798373821462,666.6666666666666
871231,40-64,female,majority,0-9y,high school,medium,0.5632703768670823,True,before 2015,False,False,10238,13000.0,sedan,0,0,0,False,23.875177108602408,1083.3333333333333
195743,16-25,female,majority,0-9y,none,very low,0.4633027803572463,False,before 2015,False,False,10238,17000.0,sedan,0,0,0,True,21.354285449034137,1416.6666666666667
638512,16-25,female,majority,0-9y,none,very low,0.3455421925452009,True,before 2015,False,False,10238,19000.0,sedan,0,0,0,True,41.1144336479987,1583.3333333333333
689147,40-64,female,majority,20-29y,none,high,0.7898273758743399,True,after 2015,True,True,32765,10000.0,sedan,6,0,0,False,70.40314525916568,833.3333333333334
440095,40-64,male,majority,20-29y,high school,medium,0.7159739637303552,True,after 2015,True,True,10238,7000.0,sedan,3,0,4,False,21.745293221723593,583.3333333333334
332804,40-64,female,majority,0-9y,high school,high,0.6706734981138612,True,after 2015,True,True,10238,10000.0,sports car,0,0,0,False,36.66788797029814,833.3333333333334
954342,40-64,female,minority,0-9y,university,high,,True,before 2015,True,True,10238,13000.0,sedan,0,0,0,False,39.09174268411623,1083.3333333333333
165678,65+,male,majority,20-29y,university,high,0.6465222787703624,True,before 2015,True,True,10238,12000.0,sedan,4,0,4,False,97.64565294354102,1000.0
864206,16-25,female,majority,0-9y,high school,very low,0.4681771221744546,False,before 2015,False,False,10238,12000.0,sedan,0,0,0,True,95.46663568790689,1000.0
809136,26-39,female,majority,10-19y,high school,low,0.3824578961514226,True,before 2015,False,False,10238,14000.0,sedan,0,0,5,False,80.01375827520759,1166.6666666666667
645189,40-64,male,majority,20-29y,university,high,0.6868561188620521,True,after 2015,True,True,10238,12000.0,sedan,4,1,2,False,24.165892081918518,1000.0
995529,40-64,female,majority,0-9y,university,high,,True,after 2015,True,True,10238,10000.0,sedan,0,0,0,False,6.803731409166969,833.3333333333334
945524,40-64,female,majority,0-9y,high school,high,0.5395927800248903,True,after 2015,False,True,10238,13000.0,sedan,0,0,0,False,31.690413772062477,1083.3333333333333
876329,26-39,male,majority,10-19y,university,high,0.4726774065248298,True,after 2015,True,True,10238,,sedan,3,0,1,False,26.679454943383085,
230845,40-64,female,majority,20-29y,university,high,0.5870487075202626,True,before 2015,True,True,32765,9000.0,sedan,3,0,1,False,50.59258001463939,750.0
564949,65+,female,majority,30y+,university,high,0.6711872482781935,True,before 2015,True,True,10238,,sedan,7,0,2,False,77.7727910067793,
414658,16-25,female,majority,0-9y,high school,medium,0.5544708380887144,True,before 2015,True,True,32765,6000.0,sedan,0,0,0,True,85.8322938878858,500.0
88713,26-39,female,majority,10-19y,high school,medium,,True,before 2015,False,True,10238,13000.0,sedan,1,0,0,False,84.48640854105085,1083.3333333333333
599432,26-39,female,majority,10-19y,university,high,0.4775235133805459,True,before 2015,True,False,10238,12000.0,sedan,1,0,1,False,35.967556122306775,1000.0
196636,40-64,female,majority,20-29y,high school,high,0.6611710576890076,True,before 2015,False,False,10238,14000.0,sedan,2,0,2,False,68.72343434606829,1166.6666666666667
458531,40-64,male,majority,10-19y,high school,low,0.3299958800281384,False,before 2015,False,False,32765,,sedan,9,0,2,True,31.283419752422002,
509738,26-39,male,majority,0-9y,university,high,0.4562250485636365,True,after 2015,False,True,10238,13000.0,sedan,0,0,0,False,6.090554323518271,1083.3333333333333
179788,65+,male,majority,30y+,high school,high,0.4780573085955254,True,after 2015,True,True,10238,15000.0,sedan,5,1,1,False,70.15652656029422,1250.0
618987,26-39,male,majority,10-19y,university,low,0.3908473952780657,True,before 2015,True,False,10238,15000.0,sedan,0,0,2,True,0.9827552569787845,1250.0
802092,40-64,male,majority,20-29y,none,low,0.2464195848584321,True,after 2015,True,False,10238,11000.0,sedan,2,1,3,False,40.91825874584886,916.6666666666666
744204,16-25,male,majority,0-9y,high school,very low,0.2062917281037285,False,before 2015,False,True,10238,14000.0,sedan,0,0,0,True,32.937926930207574,1166.6666666666667
499008,65+,male,majority,30y+,university,high,0.6171165743762964,True,after 2015,True,True,10238,8000.0,sedan,6,0,10,False,69.33775385188524,666.6666666666666
958783,65+,female,majority,0-9y,university,high,,True,before 2015,True,True,10238,11000.0,sedan,0,0,0,False,76.62454727603789,916.6666666666666
707945,65+,female,minority,0-9y,high school,medium,0.5877373478759355,True,after 2015,False,True,32765,9000.0,sedan,0,0,0,False,30.409463597128383,750.0
486308,40-64,female,majority,20-29y,high school,medium,,True,before 2015,True,True,10238,10000.0,sedan,1,1,2,False,81.16270144448535,833.3333333333334
741144,26-39,male,minority,10-19y,none,very low,,False,before 2015,False,True,10238,16000.0,sedan,3,0,1,False,29.391676050493377,1333.3333333333333
963286,65+,male,majority,30y+,high school,high,0.5775947793694496,True,after 2015,True,True,10238,12000.0,sedan,3,1,2,False,44.63263599865612,1000.0
812722,65+,female,majority,30y+,university,high,0.6469720725930872,True,before 2015,True,False,10238,11000.0,sedan,0,2,0,False,72.7018527014134,916.6666666666666
674516,16-25,female,majority,0-9y,high school,low,,True,before 2015,True,False,10238,,sedan,0,0,0,False,69.29202292247886,
773115,26-39,female,majority,0-9y,high school,high,0.5512923604855493,True,before 2015,False,True,10238,10000.0,sedan,0,0,0,False,98.73684723122,833.3333333333334
960136,16-25,female,majority,0-9y,high school,medium,0.5390647928946241,False,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,22.51610242159319,1250.0
647213,40-64,female,majority,20-29y,high school,high,0.7015504211745749,True,after 2015,True,True,10238,10000.0,sedan,1,0,0,False,66.23179135395823,833.3333333333334
205892,40-64,female,majority,10-19y,university,high,0.5943351017956271,True,before 2015,True,True,32765,5000.0,sedan,1,0,0,False,60.96819082757774,416.6666666666667
267032,40-64,male,majority,20-29y,university,high,0.58510429705876,True,after 2015,True,True,10238,10000.0,sedan,2,0,6,False,91.509845449003,833.3333333333334
861693,65+,female,majority,10-19y,university,high,,True,before 2015,True,True,10238,12000.0,sedan,0,0,0,False,15.636214164487505,1000.0
27276,40-64,female,majority,20-29y,high school,high,0.7256255924328835,True,after 2015,True,True,32765,5000.0,sedan,2,0,0,False,75.1798163586933,416.6666666666667
531131,40-64,female,majority,0-9y,university,high,0.6282435604247023,True,before 2015,False,True,92101,12000.0,sedan,0,0,0,True,56.826861626876834,1000.0
778195,16-25,female,minority,0-9y,none,very low,0.2690763552316749,True,before 2015,False,False,10238,17000.0,sedan,0,0,0,True,27.46658697879054,1416.6666666666667
939389,40-64,female,majority,20-29y,university,high,0.6421734254406013,True,after 2015,True,True,92101,10000.0,sedan,1,0,0,False,47.44349141471741,833.3333333333334
503387,26-39,male,majority,10-19y,high school,medium,0.3850942673098896,False,before 2015,False,False,10238,,sedan,1,0,1,False,33.37765970697978,
834282,26-39,male,majority,10-19y,high school,low,0.4592380021150925,False,before 2015,False,False,10238,14000.0,sedan,1,0,1,True,57.931340278846086,1166.6666666666667
981793,40-64,male,minority,20-29y,university,high,0.7124790221331048,True,after 2015,False,True,10238,9000.0,sedan,2,1,5,False,88.90006108146659,750.0
473208,40-64,male,majority,20-29y,high school,high,0.8272096023085558,True,before 2015,True,True,32765,9000.0,sedan,8,1,2,False,56.9304984412202,750.0
670181,40-64,female,minority,0-9y,university,high,0.5885286739426923,True,after 2015,False,True,10238,10000.0,sedan,0,0,0,False,63.17224183265841,833.3333333333334
53039,26-39,female,majority,10-19y,high school,high,0.416687975770655,False,after 2015,False,False,32765,,sedan,1,0,0,True,51.874784711470944,
417941,16-25,female,majority,0-9y,none,very low,0.3259890202984261,False,before 2015,False,False,10238,8000.0,sedan,0,0,0,True,5.116550644547591,666.6666666666666
858084,40-64,male,majority,20-29y,university,high,0.4403711776611202,True,after 2015,True,True,10238,9000.0,sedan,5,0,5,False,23.285855687609423,750.0
809704,16-25,male,majority,0-9y,high school,very low,0.526486257961421,False,before 2015,False,False,32765,14000.0,sedan,0,0,0,True,49.20017294320827,1166.6666666666667
771717,65+,male,majority,30y+,university,high,0.5205437211378251,True,before 2015,True,True,10238,12000.0,sedan,5,0,5,False,31.023528374470477,1000.0
135166,26-39,male,majority,10-19y,university,high,0.7232450278094208,False,after 2015,False,True,10238,12000.0,sedan,0,1,1,False,18.176359776119423,1000.0
460721,65+,male,majority,0-9y,university,high,0.5918399062712096,True,before 2015,True,True,10238,12000.0,sedan,0,0,0,False,50.41328419184383,1000.0
965356,65+,male,majority,30y+,high school,high,0.5320779726945177,True,after 2015,True,True,10238,10000.0,sedan,4,1,2,False,32.28097934478503,833.3333333333334
7967,40-64,male,majority,20-29y,high school,low,0.3247438305466974,True,before 2015,True,True,10238,10000.0,sedan,4,0,3,False,25.810764317341473,833.3333333333334
730017,26-39,female,majority,10-19y,high school,very low,0.3070218117621243,False,before 2015,True,True,10238,9000.0,sedan,1,0,0,False,46.39854174403808,750.0
815396,40-64,male,majority,20-29y,university,high,0.5924263144055677,True,before 2015,False,True,10238,12000.0,sedan,6,1,7,False,13.328425808217315,1000.0
752125,65+,male,majority,30y+,university,high,0.6885158887359731,True,after 2015,True,True,10238,12000.0,sedan,7,0,5,False,92.77457330754073,1000.0
625980,40-64,female,majority,20-29y,high school,medium,0.6153652606482864,True,after 2015,False,False,21217,17000.0,sedan,0,0,0,True,86.7702097919239,1416.6666666666667
122800,16-25,female,majority,0-9y,high school,very low,0.3422389157523673,False,before 2015,False,True,10238,12000.0,sedan,0,0,0,True,70.76205857405353,1000.0
151717,16-25,male,majority,0-9y,none,very low,0.2473359219693926,True,before 2015,True,True,10238,9000.0,sedan,0,0,0,True,10.621382758845622,750.0
316960,40-64,female,majority,20-29y,university,high,0.6218458273374082,False,after 2015,False,True,10238,15000.0,sedan,0,0,0,False,77.5877254469693,1250.0
463625,40-64,female,majority,20-29y,none,low,,True,before 2015,False,False,10238,19000.0,sedan,1,0,1,False,80.7957328109019,1583.3333333333333
586621,65+,female,majority,10-19y,university,medium,0.4703998202665653,True,before 2015,True,True,32765,8000.0,sedan,4,0,0,False,76.77646177143377,666.6666666666666
194478,26-39,female,majority,0-9y,none,low,,False,before 2015,False,True,10238,13000.0,sedan,0,0,0,True,11.396588711924116,1083.3333333333333
223064,26-39,male,majority,10-19y,university,high,0.719918789869379,True,after 2015,True,True,10238,11000.0,sedan,0,0,3,False,64.39079570677647,916.6666666666666
246328,26-39,female,majority,0-9y,none,low,0.4174677051744715,True,before 2015,True,False,10238,9000.0,sports car,0,0,0,False,83.43247957493986,750.0
411201,26-39,male,majority,0-9y,high school,low,,True,before 2015,True,True,10238,,sedan,0,0,0,True,57.73534012196677,
928068,65+,male,majority,30y+,university,high,0.6362682710000093,True,after 2015,True,True,32765,,sedan,9,0,2,False,64.6407375228089,
908772,26-39,male,majority,10-19y,none,medium,0.5142590572402145,True,before 2015,False,False,10238,12000.0,sedan,1,0,0,True,45.83634794263062,1000.0
280990,65+,male,majority,30y+,university,high,0.6361665009084327,True,after 2015,True,True,10238,14000.0,sedan,6,0,3,False,52.87073198840526,1166.6666666666667
162129,16-25,male,majority,0-9y,university,low,0.5423278808698635,False,before 2015,False,False,32765,14000.0,sedan,0,0,0,True,3.4376858351725215,1166.6666666666667
656450,16-25,female,majority,0-9y,none,very low,0.4784936524828958,True,after 2015,False,True,10238,16000.0,sedan,0,0,0,False,63.89630219732846,1333.3333333333333
977464,40-64,female,majority,20-29y,high school,high,0.5491402858463559,True,before 2015,False,True,92101,,sedan,2,0,0,False,8.14472128911592,
323541,40-64,male,majority,20-29y,high school,medium,0.505099201641905,False,before 2015,False,False,10238,18000.0,sedan,0,1,1,True,43.50145943402234,1500.0
672023,16-25,female,majority,0-9y,high school,low,0.3705200427462645,True,before 2015,False,False,10238,13000.0,sedan,0,0,0,True,29.265509766740784,1083.3333333333333
314599,40-64,female,majority,20-29y,high school,medium,0.4552114357588755,True,after 2015,True,False,10238,16000.0,sedan,1,1,1,False,54.54279502117131,1333.3333333333333
658421,16-25,female,majority,0-9y,none,low,0.530699754687861,True,after 2015,False,False,10238,12000.0,sedan,0,0,0,False,13.341633552320708,1000.0
236645,26-39,male,majority,10-19y,university,medium,0.5711046895484534,True,before 2015,True,False,10238,13000.0,sedan,4,1,2,False,69.16434019733182,1083.3333333333333
950177,40-64,male,majority,0-9y,university,high,0.60960497937291,True,after 2015,False,False,10238,15000.0,sedan,0,0,0,False,79.50115369284704,1250.0
562261,16-25,female,majority,0-9y,none,very low,0.3039855834682566,False,before 2015,False,True,10238,13000.0,sedan,0,0,0,True,16.33544497431565,1083.3333333333333
124605,40-64,female,majority,0-9y,high school,high,0.5999690449995451,True,after 2015,False,False,32765,13000.0,sedan,0,0,0,True,10.431308735188216,1083.3333333333333
417275,65+,male,majority,30y+,university,high,0.7862531651269821,True,before 2015,True,True,32765,6000.0,sedan,8,1,2,False,14.551548278735915,500.0
41734,40-64,female,majority,20-29y,high school,high,0.7051793977761083,True,before 2015,True,True,10238,12000.0,sedan,3,0,3,False,87.71275618985017,1000.0
502727,40-64,female,majority,20-29y,university,medium,0.5398156137400286,False,before 2015,False,True,10238,14000.0,sedan,1,0,0,False,52.81892617563562,1166.6666666666667
976385,65+,female,majority,30y+,none,low,0.3256297133184671,False,after 2015,False,True,92101,11000.0,sedan,2,0,1,False,46.72609960075026,916.6666666666666
51377,40-64,female,majority,0-9y,none,high,0.4466752233449097,True,before 2015,True,True,32765,6000.0,sedan,0,0,0,True,10.671181910235427,500.0
747158,40-64,male,majority,10-19y,high school,very low,0.2447002822554663,False,after 2015,False,True,32765,13000.0,sedan,0,0,0,True,64.95560067569618,1083.3333333333333
284372,40-64,male,majority,10-19y,university,high,,True,before 2015,True,True,10238,12000.0,sedan,3,0,3,False,86.799959189509,1000.0
100870,26-39,female,minority,0-9y,high school,medium,0.5610299695298051,True,before 2015,False,False,10238,17000.0,sedan,0,0,0,False,82.8185869323453,1416.6666666666667
438080,16-25,female,majority,0-9y,none,very low,0.357690476762901,False,before 2015,False,False,10238,17000.0,sedan,0,0,0,True,62.60547089808013,1416.6666666666667
20500,16-25,male,majority,0-9y,high school,low,0.6370300180927041,False,after 2015,False,False,10238,13000.0,sedan,0,0,0,False,7.527871665167362,1083.3333333333333
233711,40-64,female,majority,20-29y,university,high,0.612433309524402,True,before 2015,False,True,10238,10000.0,sedan,0,0,2,False,11.239702717601297,833.3333333333334
100734,65+,female,majority,30y+,university,high,0.6327745320998979,True,after 2015,True,True,10238,11000.0,sedan,1,0,2,False,4.930898710982468,916.6666666666666
661605,26-39,male,majority,10-19y,university,medium,0.6834511721264427,False,before 2015,False,False,10238,15000.0,sedan,2,1,0,False,25.74792164924693,1250.0
903686,65+,female,majority,0-9y,high school,medium,0.5677020303309737,True,before 2015,True,True,92101,,sedan,0,0,0,True,13.566146716037775,
67595,26-39,female,majority,10-19y,high school,medium,0.6215692547101925,False,before 2015,False,True,10238,17000.0,sedan,1,0,0,False,26.004804025243388,1416.6666666666667
469243,16-25,male,majority,0-9y,university,high,0.6161098113990245,False,before 2015,False,True,10238,14000.0,sedan,0,0,0,True,38.50580557189617,1166.6666666666667
443691,16-25,male,majority,0-9y,high school,low,,False,after 2015,False,False,92101,13000.0,sports car,0,0,0,True,94.29827840711357,1083.3333333333333
76113,40-64,female,majority,20-29y,high school,high,,True,after 2015,True,False,32765,11000.0,sedan,0,2,0,False,61.03760597816921,916.6666666666666
683893,40-64,female,majority,10-19y,high school,medium,0.5845874404287057,True,before 2015,False,True,32765,11000.0,sedan,0,0,0,False,83.49737856829623,916.6666666666666
920288,16-25,male,majority,0-9y,university,medium,0.5731158598023448,True,before 2015,False,False,10238,14000.0,sports car,0,0,0,True,71.03515007123322,1166.6666666666667
723319,16-25,male,majority,0-9y,high school,very low,0.3842040037156091,False,after 2015,False,False,10238,18000.0,sedan,0,0,0,True,11.250313052663174,1500.0
696548,40-64,female,majority,20-29y,university,high,0.5700233971623834,True,after 2015,True,True,10238,10000.0,sedan,4,0,1,False,73.59204063739489,833.3333333333334
237346,40-64,female,majority,10-19y,university,high,0.6182856014269595,True,before 2015,True,True,32765,10000.0,sedan,3,0,0,False,27.509888155912442,833.3333333333334
222322,40-64,male,minority,20-29y,none,very low,0.3955280580569708,False,before 2015,False,True,32765,13000.0,sedan,1,0,1,False,63.91078469947063,1083.3333333333333
584671,26-39,male,majority,0-9y,high school,low,0.2833602432791338,True,before 2015,True,True,10238,12000.0,sedan,0,0,0,False,34.09619736429885,1000.0
582062,65+,male,majority,10-19y,high school,high,0.6145719365822296,True,before 2015,False,True,10238,14000.0,sedan,0,0,0,False,99.76722632646592,1166.6666666666667
684476,26-39,male,minority,10-19y,none,low,0.4723044867799925,False,before 2015,False,False,10238,14000.0,sedan,1,0,0,False,26.355147949677782,1166.6666666666667
562582,16-25,female,majority,0-9y,high school,very low,0.4153855425063041,False,before 2015,False,False,10238,13000.0,sedan,0,0,0,True,27.913047077426967,1083.3333333333333
434349,26-39,male,majority,10-19y,high school,high,0.7184397644508588,True,after 2015,False,False,10238,12000.0,sedan,2,0,1,False,93.06722555623983,1000.0
749301,26-39,female,majority,10-19y,high school,medium,0.5513387192212215,True,after 2015,False,False,10238,13000.0,sedan,0,0,0,False,2.464440463632267,1083.3333333333333
96383,65+,female,majority,30y+,university,high,,True,after 2015,False,True,32765,,sedan,3,0,1,False,69.66889878731969,
57631,26-39,female,majority,10-19y,none,very low,0.4342217990572816,True,before 2015,False,False,10238,12000.0,sedan,0,0,2,False,72.53263907358782,1000.0
454040,16-25,female,majority,0-9y,high school,very low,0.4566319871550529,False,before 2015,False,False,10238,16000.0,sedan,0,0,0,True,83.63785774103994,1333.3333333333333
565650,26-39,female,majority,10-19y,university,high,0.5769773254537305,True,before 2015,False,False,32765,14000.0,sedan,2,0,1,False,97.44393106384753,1166.6666666666667
938007,26-39,male,majority,10-19y,high school,low,0.4396116383216474,True,after 2015,False,True,10238,17000.0,sedan,0,1,0,False,97.56019191566524,1416.6666666666667
341683,26-39,female,majority,10-19y,university,high,0.5288729799351679,True,before 2015,False,True,10238,14000.0,sedan,0,0,0,False,6.527675756646389,1166.6666666666667
567612,65+,male,majority,0-9y,none,low,0.4687555409847495,True,before 2015,True,True,32765,8000.0,sedan,0,0,0,False,82.18393227529025,666.6666666666666
619374,40-64,female,majority,10-19y,high school,high,0.6671127983410179,True,after 2015,False,False,10238,10000.0,sedan,0,1,0,False,64.63099336573814,833.3333333333334
690336,16-25,female,minority,0-9y,none,very low,0.4674100456981467,False,before 2015,False,True,10238,14000.0,sedan,0,0,0,True,64.73421343730912,1166.6666666666667
612763,40-64,male,majority,10-19y,high school,high,0.8196276850171244,True,after 2015,True,True,32765,13000.0,sedan,5,0,1,True,12.83499266146948,1083.3333333333333
418826,26-39,male,majority,10-19y,none,low,0.3745204644095052,True,before 2015,False,True,10238,14000.0,sedan,1,0,1,True,65.01871664456533,1166.6666666666667
218247,65+,male,majority,30y+,high school,high,0.7340918436647348,True,before 2015,True,True,10238,12000.0,sedan,4,1,3,False,98.24825806012478,1000.0
